"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 03 23:05:05 GMT 2024","Mon Jun 03 23:05:06 GMT 2024","1035","Surefire suite","Surefire test","com.lumatest.test.TitleTest","com.lumatest.test.TitleTest","testTitle","testTitle","Smoke test for the title"
"passed","Mon Jun 03 23:04:59 GMT 2024","Mon Jun 03 23:05:01 GMT 2024","1507","Surefire suite","Surefire test","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","Test navigation menu"
"passed","Mon Jun 03 23:04:56 GMT 2024","Mon Jun 03 23:04:57 GMT 2024","1600","Surefire suite","Surefire test","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","Test navigation menu"
"passed","Mon Jun 03 23:05:01 GMT 2024","Mon Jun 03 23:05:03 GMT 2024","1490","Surefire suite","Surefire test","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","Test navigation menu"
"passed","Mon Jun 03 23:04:57 GMT 2024","Mon Jun 03 23:04:59 GMT 2024","1615","Surefire suite","Surefire test","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","Test navigation menu"
"passed","Mon Jun 03 23:04:51 GMT 2024","Mon Jun 03 23:04:55 GMT 2024","4377","Surefire suite","Surefire test","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","Test navigation menu"
"passed","Mon Jun 03 23:05:03 GMT 2024","Mon Jun 03 23:05:05 GMT 2024","1473","Surefire suite","Surefire test","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","Test navigation menu"
